Post_ID,Platform,Topic,Post_Text,Likes,Shares,Sentiment,Date
7567,3,6,22,1000,174,1,112
7568,1,3,6,4942,229,2,149
7569,5,4,27,2181,594,0,246
7570,1,4,25,659,16,1,298
7571,5,1,7,256,213,1,37
7572,2,3,24,2510,713,2,46
7573,0,5,3,4356,262,2,124
7574,4,0,13,2642,107,0,61
7575,4,6,3,1192,164,2,70
7576,4,1,3,401,142,2,268
7577,2,1,11,718,277,1,34
7578,3,5,22,115,48,1,281
7579,4,3,25,318,30,1,176
7580,4,6,13,926,420,0,277
7581,5,3,17,617,88,1,26
7582,2,2,20,74,10,1,62
7583,1,0,25,1179,200,1,21
7584,3,0,28,2938,425,0,74
7585,5,4,13,1206,497,0,20
7586,1,5,2,4295,633,2,246
7587,5,0,23,3298,807,2,243
7588,4,2,2,3491,228,2,71
7589,1,4,6,208,249,2,0
7590,1,3,22,312,185,1,11
7591,5,5,27,2584,641,0,51
7592,4,5,5,952,763,2,57
7593,1,3,21,1545,119,0,365
7594,4,1,17,1229,87,1,60
7595,0,5,12,350,157,1,58
7596,3,2,27,2774,624,0,355
7597,1,0,27,1290,436,0,180
7598,0,1,22,629,20,1,63
7599,2,1,18,744,115,1,5
7600,0,2,28,802,390,0,54
7601,0,4,17,860,286,1,53
7602,2,1,0,4245,756,2,153
7603,3,0,17,313,193,1,203
7604,1,5,23,4508,631,2,193
7605,0,6,7,788,7,1,170
7606,5,6,0,1451,66,2,149
7607,1,1,27,1310,356,0,333
7608,0,4,14,197,83,0,333
7609,2,6,12,1413,119,1,338
7610,0,5,21,2260,482,0,296
7611,0,1,22,274,56,1,6
7612,0,4,18,1365,229,1,160
7613,1,0,27,1564,464,0,332
7614,0,4,3,2123,156,2,60
7615,5,4,9,1326,257,1,29
7616,1,5,28,2016,586,0,274
7617,0,0,21,1472,528,0,212
7618,2,5,11,1479,126,1,274
7619,1,6,1,342,234,2,122
7620,0,1,5,2825,831,2,293
7621,5,3,19,564,155,1,36
7622,1,2,19,991,39,1,1
7623,4,2,25,1182,58,1,97
7624,3,6,10,2257,446,0,186
7625,2,0,27,457,281,0,18
7626,1,1,0,3439,668,2,186
7627,5,6,21,2070,88,0,100
7628,0,3,21,629,106,0,45
7629,2,3,8,4501,364,2,212
7630,0,3,22,461,64,1,34
7631,2,3,24,102,446,2,59
7632,4,1,23,3399,698,2,199
7633,3,2,12,1322,110,1,133
7634,5,4,28,2916,259,0,362
7635,4,3,24,3580,612,2,209
7636,4,3,7,1386,226,1,168
7637,0,6,4,1623,684,0,134
7638,5,6,18,1147,108,1,213
7639,0,2,10,71,220,0,326
7640,4,5,7,245,151,1,290
7641,5,6,20,548,61,1,223
7642,4,6,8,3019,529,2,270
7643,1,1,11,835,203,1,187
7644,5,4,12,1183,196,1,210
7645,3,6,8,2027,514,2,242
7646,0,6,5,4047,826,2,139
7647,4,5,7,1031,203,1,159
7648,5,1,9,371,294,1,23
7649,5,2,18,1021,262,1,49
7650,5,3,14,315,116,0,142
7651,4,5,26,1603,751,2,115
7652,0,4,16,1338,247,0,258
7653,3,5,6,1493,963,2,191
7654,3,1,14,789,647,0,119
7655,0,5,11,90,147,1,57
7656,2,4,26,1489,949,2,310
7657,2,3,23,195,651,2,353
7658,1,0,18,805,236,1,131
7659,5,2,9,430,274,1,153
7660,4,6,29,930,270,0,352
7661,3,1,15,212,269,0,41
7662,5,2,24,3376,633,2,353
7663,0,2,6,108,586,2,231
7664,5,0,3,4256,546,2,1
7665,4,5,10,1225,696,0,360
7666,2,5,18,1411,179,1,170
7667,5,5,17,959,209,1,131
7668,3,2,11,566,223,1,232
7669,0,1,24,3159,826,2,88
7670,3,2,8,3557,580,2,353
7671,3,4,3,1512,670,2,116
7672,1,4,7,1055,147,1,337
7673,1,4,0,462,525,2,251
7674,5,0,0,986,746,2,297
7675,5,2,16,430,544,0,310
7676,5,4,10,712,523,0,364
7677,5,5,19,143,230,1,123
7678,2,2,23,3116,845,2,354
7679,3,0,15,2147,387,0,153
7680,5,5,0,1229,590,2,123
7681,0,3,28,1142,377,0,231
7682,1,4,5,2325,628,2,136
7683,4,4,1,1979,791,2,161
7684,0,5,22,1025,281,1,136
7685,1,6,22,1288,24,1,292
7686,1,4,29,417,407,0,212
7687,4,5,16,738,415,0,236
7688,0,2,14,1673,99,0,8
7689,3,2,0,568,85,2,296
7690,1,0,15,2859,491,0,169
7691,0,6,27,1280,636,0,98
7692,3,3,16,1197,371,0,203
7693,3,3,15,67,659,0,214
7694,5,3,21,649,504,0,311
7695,4,3,15,2099,457,0,15
7696,4,2,21,24,349,0,284
7697,5,6,0,4461,390,2,150
7698,2,5,23,2738,611,2,64
7699,5,4,11,1500,164,1,128
7700,0,2,9,550,67,1,287
7701,3,3,19,392,234,1,290
7702,3,3,21,1227,360,0,332
7703,3,6,0,1363,218,2,228
7704,5,3,10,2270,188,0,19
7705,1,6,19,1001,58,1,118
7706,5,3,25,1271,207,1,224
7707,0,6,17,292,107,1,117
7708,2,6,17,1313,259,1,364
7709,2,3,23,4279,749,2,136
7710,0,1,5,1481,286,2,37
7711,1,0,6,1281,961,2,14
7712,4,0,1,3603,456,2,185
7713,3,3,9,1162,175,1,188
7714,0,6,12,547,138,1,276
7715,1,6,2,785,812,2,262
7716,2,6,0,145,675,2,351
7717,4,0,8,2151,675,2,322
7718,1,6,25,719,90,1,332
7719,5,5,4,2907,588,0,16
7720,5,4,0,3998,523,2,116
7721,5,6,7,726,138,1,153
7722,1,3,2,2237,337,2,365
7723,3,2,20,1030,251,1,150
7724,4,1,4,141,676,0,184
7725,0,0,0,4714,200,2,168
7726,5,0,14,2005,268,0,265
7727,2,4,17,1215,166,1,18
7728,1,3,19,1362,226,1,245
7729,3,0,11,639,35,1,118
7730,5,1,17,808,142,1,95
7731,2,0,13,2396,230,0,156
7732,0,1,13,1420,403,0,126
7733,5,4,10,365,191,0,2
7734,5,1,7,1418,222,1,239
7735,4,6,13,2770,371,0,85
7736,5,4,26,3858,413,2,317
7737,1,6,5,2632,976,2,58
7738,4,0,7,1144,266,1,289
7739,1,2,23,1506,92,2,122
7740,5,6,5,515,633,2,138
7741,1,2,2,4241,829,2,213
7742,2,4,6,2848,178,2,221
7743,4,0,12,562,190,1,10
7744,0,4,14,2888,531,0,42
7745,2,0,6,724,824,2,207
7746,4,6,6,1801,527,2,239
7747,4,1,7,370,163,1,248
7748,5,0,6,2602,672,2,146
7749,5,5,14,2767,610,0,118
7750,5,0,0,4901,683,2,316
7751,4,5,16,562,588,0,27
7752,3,3,18,340,234,1,270
7753,3,0,24,859,412,2,187
7754,4,1,23,1657,90,2,94
7755,2,6,1,2864,774,2,56
7756,3,0,4,835,329,0,264
7757,4,6,7,311,11,1,68
7758,3,3,2,4012,536,2,199
7759,2,1,23,1102,306,2,219
7760,2,5,2,2321,191,2,190
7761,1,0,6,1454,624,2,181
7762,0,0,25,866,246,1,112
7763,3,5,4,2058,80,0,170
7764,5,6,7,1492,30,1,265
7765,4,2,25,497,262,1,193
7766,4,3,5,3587,828,2,282
7767,5,5,26,3986,144,2,213
7768,0,3,20,544,84,1,130
7769,5,0,21,294,131,0,212
7770,2,3,28,254,652,0,224
7771,1,4,14,2640,676,0,331
7772,3,2,6,927,938,2,87
7773,4,3,13,1622,329,0,345
7774,2,3,12,749,210,1,319
7775,5,2,26,2447,682,2,25
7776,2,1,20,1109,276,1,180
7777,0,3,5,477,484,2,286
7778,5,2,19,713,237,1,41
7779,0,5,9,1274,182,1,248
7780,4,0,13,861,468,0,96
7781,0,5,19,1021,60,1,216
7782,2,6,6,2979,75,2,192
7783,3,3,17,858,44,1,253
7784,4,0,0,1622,852,2,90
7785,1,0,26,1355,152,2,96
7786,4,4,28,2956,360,0,142
7787,3,5,13,101,66,0,164
7788,2,2,6,1365,931,2,300
7789,5,3,29,598,242,0,302
7790,4,4,15,1224,253,0,364
7791,3,1,29,491,42,0,202
7792,4,0,29,279,557,0,290
7793,2,0,23,4022,230,2,228
7794,3,5,18,1268,209,1,327
7795,0,1,13,1137,488,0,25
7796,5,4,9,512,219,1,358
7797,4,1,29,754,117,0,81
7798,4,0,14,1807,656,0,333
7799,1,5,6,621,870,2,15
7800,5,4,19,1294,214,1,211
7801,0,5,19,325,59,1,338
7802,4,5,16,2458,442,0,21
7803,2,4,29,2148,678,0,85
7804,1,5,28,2914,303,0,21
7805,4,2,7,265,255,1,65
7806,5,4,19,1271,188,1,249
7807,4,3,23,4684,415,2,236
7808,2,1,4,1386,567,0,243
7809,1,3,23,1176,610,2,248
7810,1,2,25,788,16,1,349
7811,2,1,26,1084,817,2,218
7812,5,3,16,341,458,0,293
7813,1,4,6,662,246,2,35
7814,5,4,3,1228,927,2,338
7815,0,1,29,2770,341,0,39
7816,4,3,10,368,310,0,243
7817,3,3,26,1953,457,2,174
7818,2,1,27,1733,674,0,3
7819,5,6,4,225,188,0,268
7820,2,1,22,60,60,1,260
7821,4,4,7,411,219,1,313
7822,3,3,9,325,150,1,72
7823,4,0,27,1151,626,0,192
7824,3,2,10,2298,23,0,150
7825,4,0,29,483,412,0,219
7826,1,4,17,878,193,1,343
7827,2,0,14,592,441,0,328
7828,5,4,19,427,117,1,342
7829,1,0,19,211,20,1,53
7830,1,6,1,390,995,2,178
7831,2,5,25,341,38,1,94
7832,2,4,15,1259,43,0,135
7833,2,1,0,737,320,2,208
7834,2,2,13,2897,592,0,245
7835,3,2,19,1305,106,1,170
7836,0,5,18,221,189,1,359
7837,5,4,24,2175,744,2,364
7838,0,1,29,2601,673,0,283
7839,1,6,25,952,118,1,186
7840,3,4,11,1191,287,1,320
7841,3,0,18,129,194,1,125
7842,4,4,1,2421,109,2,341
7843,3,2,23,4401,827,2,96
7844,3,2,17,496,295,1,34
7845,0,1,7,1157,152,1,270
7846,1,5,10,1241,65,0,226
7847,2,2,0,1101,228,2,363
7848,5,0,21,1637,658,0,354
7849,3,3,28,1364,275,0,216
7850,0,6,6,3948,774,2,216
7851,3,3,27,1453,463,0,274
7852,1,2,20,1395,299,1,318
7853,1,1,0,1428,389,2,328
7854,4,6,27,758,377,0,344
7855,3,4,25,710,145,1,248
7856,0,5,15,179,276,0,51
7857,0,2,14,922,187,0,100
7858,2,4,10,1755,54,0,307
7859,3,3,25,842,224,1,244
7860,0,2,26,4555,230,2,317
7861,3,5,11,392,185,1,322
7862,4,2,21,1380,474,0,268
7863,2,3,9,170,231,1,17
7864,2,1,11,602,9,1,108
7865,1,6,16,2795,522,0,110
7866,1,2,28,1513,30,0,153
7867,1,4,1,299,381,2,302
7868,4,4,14,875,80,0,14
7869,1,0,12,418,103,1,341
7870,1,2,15,2783,590,0,259
7871,3,3,28,2064,689,0,50
7872,1,3,20,445,189,1,62
7873,2,2,22,867,288,1,314
7874,5,5,9,37,279,1,77
7875,2,2,25,1210,83,1,23
7876,0,5,23,3971,587,2,0
7877,0,4,17,545,203,1,72
7878,4,4,14,1056,96,0,110
7879,5,4,26,225,643,2,238
7880,2,6,6,3215,602,2,301
7881,5,4,13,427,549,0,205
7882,5,4,12,1031,63,1,217
7883,1,0,0,2666,936,2,112
7884,5,0,4,2573,370,0,213
7885,3,5,28,913,380,0,9
7886,1,4,0,2321,90,2,269
7887,4,3,10,403,330,0,195
7888,0,0,11,1286,13,1,338
7889,5,0,14,2358,143,0,23
7890,1,0,4,1593,664,0,69
7891,1,2,25,392,67,1,365
7892,3,5,10,2463,598,0,174
7893,0,0,25,1129,262,1,201
7894,5,6,12,56,118,1,220
7895,4,5,5,3942,154,2,242
7896,0,1,17,176,259,1,52
7897,4,2,2,1316,401,2,73
7898,5,6,1,3990,250,2,207
7899,5,0,22,355,280,1,251
7900,3,3,27,755,524,0,124
7901,0,3,21,2065,480,0,143
7902,0,1,3,1289,94,2,1
7903,2,5,4,812,135,0,304
7904,4,6,3,2537,558,2,86
7905,4,6,21,2369,92,0,81
7906,4,0,17,1039,23,1,144
7907,0,5,3,1419,730,2,115
7908,3,2,14,1984,326,0,89
7909,5,1,18,114,194,1,172
7910,2,6,17,1118,194,1,19
7911,2,2,17,1032,193,1,217
7912,3,1,8,4444,831,2,126
7913,2,1,23,3540,74,2,0
7914,3,0,26,652,178,2,156
7915,0,1,5,3555,343,2,256
7916,0,6,20,278,113,1,25
7917,3,1,8,1477,586,2,254
7918,0,0,1,3909,998,2,201
7919,3,1,19,941,42,1,263
7920,4,1,14,390,407,0,213
7921,1,6,16,1675,634,0,83
7922,1,3,8,4134,92,2,80
7923,5,2,10,513,564,0,186
7924,5,2,4,577,215,0,60
7925,2,6,3,1552,523,2,2
7926,1,2,28,117,624,0,345
7927,0,1,19,945,147,1,202
7928,0,3,27,2063,570,0,81
7929,1,0,14,404,354,0,304
7930,0,0,2,1141,565,2,232
7931,5,6,19,845,176,1,57
7932,3,0,25,1165,213,1,182
7933,5,2,10,1749,635,0,231
7934,2,4,19,1054,194,1,354
7935,2,5,4,1385,456,0,214
7936,2,5,11,1178,152,1,131
7937,4,4,25,999,69,1,205
7938,4,3,24,3662,989,2,29
7939,1,4,10,2429,86,0,20
7940,2,0,22,390,292,1,328
7941,3,4,28,843,430,0,305
7942,4,1,29,1257,165,0,232
7943,4,6,16,2899,125,0,314
7944,0,5,27,2033,573,0,202
7945,0,6,4,2053,93,0,192
7946,2,1,1,569,186,2,136
7947,5,5,23,3559,872,2,12
7948,5,5,8,4300,733,2,187
7949,4,0,22,1471,150,1,363
7950,5,0,9,175,270,1,115
7951,0,4,27,900,293,0,169
7952,4,5,16,42,229,0,213
7953,3,3,2,1191,382,2,258
7954,4,4,19,896,223,1,50
7955,2,1,5,275,206,2,191
7956,1,3,14,159,88,0,271
7957,3,1,26,1733,804,2,343
7958,1,2,5,2206,728,2,335
7959,4,6,28,1926,470,0,96
7960,0,1,4,2960,454,0,81
7961,2,4,25,170,226,1,328
7962,1,6,13,2276,74,0,190
7963,1,4,9,1140,157,1,341
7964,0,6,21,1695,215,0,337
7965,3,5,4,2267,407,0,8
7966,1,5,6,1315,293,2,227
7967,2,4,18,193,62,1,363
7968,5,2,12,476,119,1,312
7969,4,3,4,1657,317,0,134
7970,4,1,5,2812,860,2,98
7971,4,3,14,1975,600,0,292
7972,3,2,5,2653,930,2,91
7973,3,1,25,338,278,1,17
7974,5,4,2,2400,709,2,13
7975,0,5,13,2090,514,0,42
7976,1,2,15,806,12,0,69
7977,0,2,8,2577,821,2,11
7978,3,3,23,553,256,2,249
7979,2,3,12,1253,138,1,357
7980,2,1,0,1488,697,2,51
7981,4,4,5,3494,356,2,157
7982,4,1,11,146,280,1,110
7983,1,5,18,981,57,1,213
7984,5,0,14,1207,463,0,323
7985,4,6,21,1399,211,0,337
7986,0,3,24,2645,422,2,339
7987,0,3,2,246,699,2,7
7988,1,1,6,2807,999,2,182
7989,2,4,2,2472,333,2,154
7990,0,0,15,1532,683,0,273
7991,2,0,27,2987,120,0,289
7992,2,1,17,471,93,1,183
7993,1,1,9,1014,195,1,43
7994,5,3,0,1958,377,2,244
7995,3,2,1,1624,193,2,231
7996,5,5,13,398,551,0,217
7997,1,3,14,524,653,0,24
7998,5,0,3,129,793,2,341
7999,5,6,24,3815,647,2,101
8000,4,5,15,128,459,0,174
8001,1,1,13,2944,99,0,8
8002,4,3,23,4890,858,2,220
8003,0,4,9,802,91,1,210
8004,0,4,13,295,543,0,326
8005,3,2,12,621,300,1,178
8006,4,1,12,975,33,1,33
8007,4,6,9,1331,197,1,93
8008,5,1,18,721,159,1,94
8009,4,2,23,671,985,2,124
8010,2,1,15,1211,671,0,270
8011,4,0,14,858,205,0,343
8012,4,6,16,117,499,0,47
8013,0,3,13,1766,381,0,213
8014,5,1,11,911,15,1,339
8015,2,0,21,2117,193,0,220
8016,5,2,3,4338,968,2,4
8017,3,6,15,608,225,0,226
8018,0,5,13,2778,559,0,248
8019,3,5,25,1258,209,1,356
8020,5,0,25,812,242,1,273
8021,2,4,26,2166,249,2,189
8022,4,0,1,1628,58,2,347
8023,1,6,8,3378,875,2,131
8024,2,6,19,855,57,1,317
8025,0,0,18,924,188,1,40
8026,4,1,2,500,937,2,321
8027,2,3,12,1196,75,1,335
8028,0,4,7,1420,293,1,193
8029,4,0,23,3201,240,2,195
8030,5,3,3,1761,266,2,58
8031,5,3,10,35,115,0,139
8032,2,6,24,3400,408,2,327
8033,1,6,29,2456,23,0,354
8034,1,1,25,633,179,1,244
8035,0,2,21,1284,672,0,246
8036,3,2,23,2401,146,2,248
8037,0,4,21,690,612,0,139
8038,1,2,11,42,175,1,261
8039,1,3,23,4109,170,2,120
8040,3,3,11,1129,184,1,194
8041,1,1,2,4635,882,2,6
8042,5,2,25,1297,178,1,221
8043,4,1,21,2649,177,0,354
8044,4,5,27,2702,339,0,346
8045,4,4,26,3475,137,2,359
8046,5,1,27,2237,545,0,167
8047,5,0,6,317,804,2,224
8048,0,4,5,4854,425,2,322
8049,1,4,6,3914,934,2,52
8050,5,2,29,2231,259,0,243
8051,0,3,13,2553,226,0,213
8052,0,1,27,2845,506,0,47
8053,0,0,14,2068,376,0,57
8054,2,6,20,262,84,1,157
8055,2,6,21,1882,632,0,288
8056,4,2,6,1395,702,2,214
8057,3,2,20,883,241,1,351
8058,1,0,0,4004,756,2,210
8059,5,4,0,3235,972,2,275
8060,1,2,10,1028,23,0,177
8061,2,1,11,317,48,1,28
8062,3,1,14,2008,611,0,352
8063,0,2,23,2260,721,2,328
8064,3,1,12,857,129,1,251
8065,3,1,12,40,246,1,51
8066,3,6,19,1154,235,1,81
8067,0,5,1,2453,222,2,283
8068,0,1,1,259,61,2,153
8069,3,1,3,4053,864,2,261
8070,1,1,13,452,184,0,322
8071,0,4,7,790,80,1,261
8072,3,2,4,829,431,0,5
8073,1,3,14,2645,494,0,36
8074,1,0,23,664,259,2,255
8075,0,6,2,2379,381,2,89
8076,1,0,25,1114,300,1,352
8077,3,5,9,534,281,1,165
8078,5,2,7,1261,61,1,127
8079,0,5,20,728,273,1,241
8080,1,4,26,234,334,2,321
8081,3,5,16,588,218,0,326
8082,4,3,28,87,233,0,123
8083,2,5,2,569,616,2,17
8084,1,3,7,684,89,1,56
8085,1,3,12,1125,186,1,170
8086,2,4,21,1112,230,0,40
8087,2,2,6,1588,237,2,335
8088,1,2,28,1788,65,0,209
8089,4,1,19,320,176,1,165
8090,4,1,3,2501,757,2,25
8091,0,2,18,856,238,1,269
8092,1,6,26,2897,685,2,126
8093,1,3,29,502,208,0,275
8094,1,5,7,173,261,1,333
8095,4,3,27,505,361,0,105
8096,4,1,4,2469,313,0,211
8097,3,3,17,1465,37,1,159
8098,2,2,17,1416,248,1,238
8099,0,0,17,431,118,1,299
8100,3,0,26,900,977,2,113
8101,1,1,19,476,115,1,290
8102,0,4,2,2291,398,2,279
8103,5,2,13,1011,502,0,286
8104,2,2,26,1534,390,2,55
8105,1,0,14,2115,567,0,339
8106,4,6,0,577,733,2,101
8107,1,1,29,404,278,0,254
8108,4,5,23,2440,834,2,16
8109,1,0,16,3000,422,0,156
8110,5,0,27,2188,21,0,50
8111,1,0,11,492,175,1,225
8112,4,2,14,446,343,0,254
8113,1,2,22,154,277,1,89
8114,5,1,5,3594,133,2,113
8115,2,0,10,2157,48,0,273
8116,2,5,1,2438,950,2,351
8117,0,5,25,420,197,1,303
8118,2,3,18,1138,64,1,163
8119,0,1,24,3676,275,2,3
8120,2,2,16,2997,529,0,338
8121,1,3,18,1245,234,1,53
8122,1,1,22,1265,126,1,49
8123,5,4,26,2942,219,2,202
8124,1,6,14,1685,101,0,52
8125,2,6,4,2532,656,0,179
8126,2,5,16,2979,598,0,74
8127,5,0,2,3368,818,2,136
8128,4,3,8,3942,458,2,49
8129,3,3,5,2900,999,2,181
8130,3,6,22,1491,95,1,179
8131,3,3,29,813,552,0,348
8132,0,3,20,170,275,1,305
8133,1,5,9,352,32,1,61
8134,5,5,8,182,661,2,40
8135,3,1,8,2197,848,2,128
8136,2,0,1,3123,890,2,132
8137,5,2,8,4329,375,2,311
8138,3,4,13,2184,41,0,351
8139,3,6,6,2079,891,2,252
8140,0,0,5,1560,365,2,254
8141,1,4,14,1025,321,0,98
8142,5,3,11,208,54,1,130
8143,0,0,9,1367,70,1,248
8144,4,1,17,703,290,1,91
8145,3,5,4,2896,386,0,225
8146,5,5,17,94,195,1,327
8147,5,1,3,111,686,2,160
8148,0,4,23,2524,152,2,91
8149,0,0,27,716,638,0,346
8150,3,6,0,1592,806,2,264
8151,4,6,19,1149,216,1,149
8152,5,1,25,626,20,1,60
8153,5,0,12,1003,275,1,64
8154,4,1,2,2001,937,2,313
8155,3,6,0,2015,451,2,321
8156,3,2,14,2723,595,0,311
8157,5,0,2,3785,804,2,180
8158,1,2,17,843,244,1,151
8159,0,5,20,315,94,1,166
8160,1,1,13,629,525,0,86
8161,1,6,2,4145,527,2,260
8162,2,3,12,610,214,1,135
8163,1,0,28,2227,244,0,364
8164,3,3,19,1003,206,1,41
8165,2,6,6,2827,767,2,57
8166,4,1,18,689,47,1,6
8167,5,6,14,758,178,0,345
8168,4,6,24,3859,941,2,177
8169,4,4,2,3956,744,2,363
8170,2,3,22,353,121,1,85
8171,4,0,7,230,192,1,82
8172,2,1,12,665,60,1,185
8173,3,4,3,706,606,2,310
8174,1,2,25,1320,281,1,122
8175,0,0,26,2128,351,2,66
8176,5,1,3,4242,371,2,36
8177,0,4,12,778,297,1,256
8178,0,2,6,4901,248,2,29
8179,5,4,27,1693,122,0,110
8180,3,3,5,1081,547,2,121
8181,3,0,2,203,379,2,286
8182,4,2,24,3152,500,2,52
8183,5,6,18,1022,227,1,185
8184,5,6,11,877,262,1,121
8185,0,4,14,1831,438,0,272
8186,0,0,25,90,140,1,280
8187,4,1,26,4835,97,2,9
8188,0,3,6,3839,953,2,271
8189,2,2,26,1012,824,2,185
8190,1,1,26,4505,245,2,193
8191,0,6,2,4328,720,2,10
8192,0,3,18,1392,56,1,290
8193,1,5,21,2626,658,0,41
8194,2,0,8,1894,864,2,142
8195,0,3,3,2970,416,2,201
8196,1,4,18,325,120,1,257
8197,2,5,24,4435,989,2,109
8198,3,2,9,1157,18,1,69
8199,3,3,17,1363,267,1,300
8200,4,3,10,73,645,0,299
8201,2,3,16,1906,79,0,125
8202,4,6,26,2890,795,2,250
8203,0,0,24,804,535,2,39
8204,0,3,6,2513,944,2,250
8205,1,3,2,4296,290,2,14
8206,4,5,29,1866,520,0,351
8207,1,1,29,254,337,0,316
8208,2,6,5,3726,304,2,124
8209,5,4,14,531,685,0,209
8210,4,5,17,299,249,1,78
8211,0,0,20,977,28,1,204
8212,0,0,19,960,6,1,10
8213,1,0,18,620,26,1,111
8214,1,4,23,485,479,2,43
8215,2,1,22,290,72,1,227
8216,1,3,7,764,32,1,73
8217,5,1,1,1515,781,2,335
8218,3,4,26,348,875,2,339
8219,5,0,22,1383,65,1,57
8220,5,6,0,996,437,2,83
8221,4,2,13,1607,280,0,122
8222,4,4,23,4369,208,2,299
8223,2,3,17,804,200,1,51
8224,3,0,16,956,311,0,79
8225,5,5,14,1084,58,0,147
8226,2,0,14,2868,201,0,33
8227,1,0,2,3958,610,2,28
8228,1,6,2,873,185,2,311
8229,0,2,25,1378,238,1,246
8230,1,1,1,3371,551,2,58
8231,5,0,26,617,681,2,128
8232,3,5,26,4741,230,2,223
8233,3,2,21,2279,330,0,80
8234,3,5,17,1353,159,1,55
8235,2,4,23,2192,968,2,128
8236,0,5,23,4290,452,2,349
8237,4,2,13,565,559,0,196
8238,0,2,21,2249,383,0,212
8239,4,5,20,1100,132,1,358
8240,1,1,22,130,18,1,216
8241,5,4,9,1103,177,1,94
8242,3,0,11,739,181,1,281
8243,5,5,13,2063,652,0,226
8244,2,6,29,2333,350,0,73
8245,3,6,4,1901,159,0,162
8246,5,5,29,945,564,0,110
8247,2,3,17,1356,168,1,333
8248,2,5,0,2903,776,2,185
8249,3,0,21,2762,573,0,26
8250,2,0,6,209,931,2,318
8251,3,3,18,941,294,1,264
8252,2,4,14,2439,453,0,78
8253,1,6,24,3724,222,2,201
8254,5,4,14,2370,451,0,70
8255,5,3,19,117,142,1,1
8256,0,0,16,2090,121,0,334
8257,3,3,3,3477,377,2,279
8258,5,1,10,1255,228,0,332
8259,5,1,19,1218,94,1,124
8260,5,5,15,907,25,0,4
8261,3,1,28,1605,57,0,245
8262,5,3,12,200,138,1,241
8263,1,2,20,1309,110,1,140
8264,3,5,19,1063,89,1,235
8265,5,3,22,557,97,1,134
8266,2,0,18,858,9,1,56
8267,5,0,5,1597,634,2,246
8268,4,1,18,405,293,1,285
8269,0,5,21,1948,463,0,358
8270,5,2,6,3209,988,2,209
8271,0,6,5,2329,866,2,164
8272,2,1,28,519,448,0,69
8273,2,5,12,681,123,1,259
8274,1,4,16,2452,561,0,190
8275,3,6,29,2644,279,0,25
8276,1,2,4,1375,612,0,159
8277,4,3,19,374,172,1,3
8278,5,4,29,900,486,0,359
8279,3,5,10,1953,353,0,42
8280,5,6,0,4386,997,2,258
8281,4,0,8,4728,491,2,339
8282,2,1,3,3926,166,2,55
8283,4,2,3,1081,990,2,277
8284,2,2,9,1088,35,1,248
8285,1,0,21,1765,97,0,117
8286,1,6,4,1371,624,0,103
8287,1,1,23,4424,138,2,303
8288,2,3,3,3525,302,2,147
8289,1,1,6,2473,292,2,242
8290,1,4,2,3718,785,2,298
8291,1,2,28,676,310,0,234
8292,5,6,27,1593,285,0,298
8293,2,0,19,458,74,1,19
8294,3,0,14,1187,609,0,288
8295,2,5,1,1060,658,2,105
8296,4,1,22,969,18,1,264
8297,4,2,2,2266,674,2,243
8298,0,2,5,4200,593,2,25
8299,3,5,26,728,575,2,349
8300,0,6,25,610,204,1,275
8301,2,4,7,1309,174,1,51
8302,4,2,3,1148,363,2,296
8303,2,3,3,2847,634,2,212
8304,1,3,26,4485,732,2,277
8305,0,6,0,2096,634,2,231
8306,0,3,4,861,461,0,99
8307,5,2,6,3548,299,2,287
8308,3,3,20,471,291,1,346
8309,0,3,25,236,126,1,148
8310,0,0,0,3185,851,2,238
8311,0,1,14,66,177,0,29
8312,4,4,22,1396,43,1,285
8313,2,2,21,339,542,0,258
8314,4,1,3,4683,72,2,361
8315,2,3,9,454,121,1,319
8316,0,0,22,1135,90,1,190
8317,3,6,2,471,405,2,353
8318,5,1,16,165,242,0,164
8319,4,2,9,628,248,1,166
8320,5,3,23,1999,165,2,31
8321,5,2,5,1817,380,2,226
8322,5,2,22,942,196,1,174
8323,1,4,12,451,217,1,325
8324,0,1,21,2934,544,0,81
8325,4,4,18,137,285,1,226
8326,3,4,12,1066,177,1,233
8327,1,3,27,998,429,0,310
8328,0,1,17,974,7,1,36
8329,4,3,12,1256,256,1,217
8330,1,1,14,2882,319,0,156
8331,2,5,19,134,34,1,364
8332,4,3,25,968,168,1,220
8333,1,5,23,2073,74,2,284
8334,5,1,20,415,262,1,142
8335,0,3,0,4958,454,2,260
8336,4,0,11,1174,6,1,81
8337,3,2,24,3416,653,2,315
8338,5,2,19,1493,256,1,176
8339,3,2,6,329,882,2,75
8340,2,4,7,440,218,1,128
8341,0,5,2,3315,743,2,224
8342,1,6,26,2332,365,2,225
8343,5,4,3,3166,956,2,27
8344,0,1,8,3370,555,2,18
8345,4,4,25,226,141,1,209
8346,3,5,16,1340,231,0,4
8347,3,5,21,2204,462,0,314
8348,4,3,27,1976,400,0,1
8349,3,1,21,431,482,0,39
8350,2,6,24,2070,719,2,253
8351,3,5,23,1234,965,2,48
8352,4,2,22,1289,133,1,175
8353,5,0,18,1285,206,1,101
8354,4,5,16,1294,494,0,342
8355,4,6,16,769,340,0,91
8356,2,2,25,874,193,1,261
8357,2,3,2,2280,234,2,139
8358,0,5,18,270,216,1,331
8359,5,6,27,431,338,0,183
